id,sameAs,sameAsNote
ocd-division/country:fr/region:nc/department:pc/ed:9,ocd-division/country:fr/ed:nc_pc_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:nc/department:so/ed:1,ocd-division/country:fr/ed:nc_so_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nc/department:so/ed:2,ocd-division/country:fr/ed:nc_so_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nc/department:so/ed:3,ocd-division/country:fr/ed:nc_so_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nc/department:so/ed:4,ocd-division/country:fr/ed:nc_so_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:nc/department:so/ed:5,ocd-division/country:fr/ed:nc_so_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:1,ocd-division/country:fr/ed:nd_cv_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:2,ocd-division/country:fr/ed:nd_cv_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:3,ocd-division/country:fr/ed:nd_cv_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:4,ocd-division/country:fr/ed:nd_cv_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:5,ocd-division/country:fr/ed:nd_cv_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:cv/ed:6,ocd-division/country:fr/ed:nd_cv_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:eu/ed:1,ocd-division/country:fr/ed:nd_eu_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:eu/ed:2,ocd-division/country:fr/ed:nd_eu_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:eu/ed:3,ocd-division/country:fr/ed:nd_eu_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:eu/ed:4,ocd-division/country:fr/ed:nd_eu_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:eu/ed:5,ocd-division/country:fr/ed:nd_eu_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:mh/ed:1,ocd-division/country:fr/ed:nd_mh_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:mh/ed:2,ocd-division/country:fr/ed:nd_mh_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:mh/ed:3,ocd-division/country:fr/ed:nd_mh_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:mh/ed:4,ocd-division/country:fr/ed:nd_mh_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:or/ed:1,ocd-division/country:fr/ed:nd_or_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:or/ed:2,ocd-division/country:fr/ed:nd_or_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:or/ed:3,ocd-division/country:fr/ed:nd_or_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:1,ocd-division/country:fr/ed:nd_sm_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:10,ocd-division/country:fr/ed:nd_sm_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:2,ocd-division/country:fr/ed:nd_sm_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:3,ocd-division/country:fr/ed:nd_sm_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:4,ocd-division/country:fr/ed:nd_sm_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:5,ocd-division/country:fr/ed:nd_sm_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:6,ocd-division/country:fr/ed:nd_sm_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:7,ocd-division/country:fr/ed:nd_sm_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:8,ocd-division/country:fr/ed:nd_sm_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:nd/department:sm/ed:9,ocd-division/country:fr/ed:nd_sm_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:1,ocd-division/country:fr/ed:pl_la_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:10,ocd-division/country:fr/ed:pl_la_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:2,ocd-division/country:fr/ed:pl_la_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:3,ocd-division/country:fr/ed:pl_la_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:4,ocd-division/country:fr/ed:pl_la_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:5,ocd-division/country:fr/ed:pl_la_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:6,ocd-division/country:fr/ed:pl_la_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:7,ocd-division/country:fr/ed:pl_la_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:8,ocd-division/country:fr/ed:pl_la_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:la/ed:9,ocd-division/country:fr/ed:pl_la_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:1,ocd-division/country:fr/ed:pl_ml_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:2,ocd-division/country:fr/ed:pl_ml_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:3,ocd-division/country:fr/ed:pl_ml_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:4,ocd-division/country:fr/ed:pl_ml_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:5,ocd-division/country:fr/ed:pl_ml_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:6,ocd-division/country:fr/ed:pl_ml_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:ml/ed:7,ocd-division/country:fr/ed:pl_ml_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:my/ed:1,ocd-division/country:fr/ed:pl_my_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:my/ed:2,ocd-division/country:fr/ed:pl_my_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:my/ed:3,ocd-division/country:fr/ed:pl_my_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:st/ed:1,ocd-division/country:fr/ed:pl_st_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:st/ed:2,ocd-division/country:fr/ed:pl_st_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:st/ed:3,ocd-division/country:fr/ed:pl_st_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:st/ed:4,ocd-division/country:fr/ed:pl_st_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:st/ed:5,ocd-division/country:fr/ed:pl_st_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:vd/ed:1,ocd-division/country:fr/ed:pl_vd_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:vd/ed:2,ocd-division/country:fr/ed:pl_vd_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:vd/ed:3,ocd-division/country:fr/ed:pl_vd_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:vd/ed:4,ocd-division/country:fr/ed:pl_vd_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pl/department:vd/ed:5,ocd-division/country:fr/ed:pl_vd_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:1,ocd-division/country:fr/ed:pr_am_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:2,ocd-division/country:fr/ed:pr_am_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:3,ocd-division/country:fr/ed:pr_am_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:4,ocd-division/country:fr/ed:pr_am_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:5,ocd-division/country:fr/ed:pr_am_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:6,ocd-division/country:fr/ed:pr_am_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:7,ocd-division/country:fr/ed:pr_am_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:8,ocd-division/country:fr/ed:pr_am_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:am/ed:9,ocd-division/country:fr/ed:pr_am_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:ap/ed:1,ocd-division/country:fr/ed:pr_ap_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:ap/ed:2,ocd-division/country:fr/ed:pr_ap_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:1,ocd-division/country:fr/ed:pr_bd_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:10,ocd-division/country:fr/ed:pr_bd_10,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:11,ocd-division/country:fr/ed:pr_bd_11,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:12,ocd-division/country:fr/ed:pr_bd_12,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:13,ocd-division/country:fr/ed:pr_bd_13,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:14,ocd-division/country:fr/ed:pr_bd_14,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:15,ocd-division/country:fr/ed:pr_bd_15,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:16,ocd-division/country:fr/ed:pr_bd_16,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:2,ocd-division/country:fr/ed:pr_bd_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:3,ocd-division/country:fr/ed:pr_bd_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:4,ocd-division/country:fr/ed:pr_bd_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:5,ocd-division/country:fr/ed:pr_bd_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:6,ocd-division/country:fr/ed:pr_bd_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:7,ocd-division/country:fr/ed:pr_bd_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:8,ocd-division/country:fr/ed:pr_bd_8,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:bd/ed:9,ocd-division/country:fr/ed:pr_bd_9,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:ha/ed:1,ocd-division/country:fr/ed:pr_ha_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:ha/ed:2,ocd-division/country:fr/ed:pr_ha_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vc/ed:1,ocd-division/country:fr/ed:pr_vc_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vc/ed:2,ocd-division/country:fr/ed:pr_vc_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vc/ed:3,ocd-division/country:fr/ed:pr_vc_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vc/ed:4,ocd-division/country:fr/ed:pr_vc_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vc/ed:5,ocd-division/country:fr/ed:pr_vc_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:1,ocd-division/country:fr/ed:pr_vr_1,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:2,ocd-division/country:fr/ed:pr_vr_2,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:3,ocd-division/country:fr/ed:pr_vr_3,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:4,ocd-division/country:fr/ed:pr_vr_4,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:5,ocd-division/country:fr/ed:pr_vr_5,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:6,ocd-division/country:fr/ed:pr_vr_6,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:7,ocd-division/country:fr/ed:pr_vr_7,National Assembly districts hang off of country level
ocd-division/country:fr/region:pr/department:vr/ed:8,ocd-division/country:fr/ed:pr_vr_8,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:1,ocd-division/country:fr/ed:french_expatriates_1,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:10,ocd-division/country:fr/ed:french_expatriates_10,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:11,ocd-division/country:fr/ed:french_expatriates_11,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:2,ocd-division/country:fr/ed:french_expatriates_2,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:3,ocd-division/country:fr/ed:french_expatriates_3,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:4,ocd-division/country:fr/ed:french_expatriates_4,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:5,ocd-division/country:fr/ed:french_expatriates_5,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:6,ocd-division/country:fr/ed:french_expatriates_6,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:7,ocd-division/country:fr/ed:french_expatriates_7,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:8,ocd-division/country:fr/ed:french_expatriates_8,National Assembly districts hang off of country level
ocd-division/country:fr/special:diaspora/ed:9,ocd-division/country:fr/ed:french_expatriates_9,National Assembly districts hang off of country level
ocd-division/country:fr/sui_generis_collectivity:nc/ed:1,ocd-division/country:fr/ed:nc_1,National Assembly districts hang off of country level
ocd-division/country:fr/sui_generis_collectivity:nc/ed:2,ocd-division/country:fr/ed:nc_2,National Assembly districts hang off of country level
